model,term,coefficient,standard_error,p_value,ci_lower,ci_upper
transactions,C(hour_of_week)[T.141],-0.2171404097883301,0.2609009362581353,0.40525572180470115,-0.7284968483870558,0.2942160288103955
transactions,C(hour_of_week)[T.142],-0.23590661270075722,0.32143300568053085,0.46299654660498035,-0.8659037272770562,0.39409050187554184
transactions,C(hour_of_week)[T.143],0.14580671861780553,0.3035438465370369,0.6309798716693473,-0.44912828832354007,0.7407417255591511
transactions,C(hour_of_week)[T.144],0.05901604786096258,0.22386825571375157,0.7920730958883746,-0.37975767061979365,0.49778976634171884
transactions,C(hour_of_week)[T.145],-0.20557703105692457,0.2738061345392373,0.45276558761483987,-0.7422271934999582,0.33107313138610905
transactions,C(hour_of_week)[T.146],-0.07994190562029627,0.32032315855146465,0.8029226658224123,-0.7077637597952804,0.5478799485546879
transactions,C(hour_of_week)[T.147],0.07013982993910856,0.3082778502112799,0.8200182755818632,-0.5340736537064334,0.6743533135846507
transactions,C(hour_of_week)[T.148],-0.17166659630416314,0.3064128420348375,0.5753115941762958,-0.7722247310930054,0.4288915384846791
transactions,C(hour_of_week)[T.149],-0.1457983708444429,0.2309532470397499,0.5278512199903849,-0.5984584171549345,0.3068616754660488
transactions,C(hour_of_week)[T.150],-0.17799777252823334,0.22088388419720045,0.42033327468099646,-0.6109222303200622,0.2549266852635955
transactions,C(hour_of_week)[T.151],-0.11092404777983451,0.22012350926539223,0.6143194823747171,-0.5423581980905722,0.3205101025309032
transactions,C(hour_of_week)[T.152],-0.0012699190952576154,0.24167323087873094,0.9958073793569548,-0.4749407476450035,0.4724009094544883
transactions,C(hour_of_week)[T.153],-0.02233998571697371,0.21169838154592577,0.9159573070924719,-0.437261189132407,0.3925812176984596
transactions,C(hour_of_week)[T.154],-0.004359413821781154,0.1850574239259488,0.9812059023147315,-0.3670652997884017,0.35834647214483933
transactions,C(hour_of_week)[T.155],-0.10503105900428346,0.16865393278793883,0.5334417183073432,-0.4355866931196825,0.22552457511111562
transactions,C(hour_of_week)[T.156],0.11365052524806674,0.19432610979330736,0.5586523877250543,-0.267221651202592,0.4945227016987255
transactions,C(hour_of_week)[T.157],0.3624720307385394,0.2171157773129345,0.09502084714669291,-0.06306707327023076,0.7880111347473095
transactions,C(hour_of_week)[T.158],0.5184183230700148,0.22868307556486292,0.023391884445895413,0.07020773108903178,0.9666289150509978
transactions,C(hour_of_week)[T.159],0.452610963526116,0.17557292490059673,0.009940026882808038,0.10849435406059077,0.7967275729916412
transactions,C(hour_of_week)[T.160],0.41743996620916124,0.19661889553186673,0.033746159437313586,0.03207401228665907,0.8028059201316634
transactions,C(hour_of_week)[T.161],0.40255764338273,0.23937876111788858,0.09263158232205998,-0.06661610707214871,0.8717313938376087
transactions,C(hour_of_week)[T.162],0.38133580295944663,0.21801347479653066,0.08026704940301002,-0.04596275578618425,0.8086343617050775
transactions,C(hour_of_week)[T.163],0.30493280709597337,0.22730398845759478,0.1797517370504238,-0.14057482382322056,0.7504404380151672
transactions,C(hour_of_week)[T.164],0.2584271141684792,0.21192473134935733,0.2226814963942273,-0.15693772670958772,0.6737919550465461
transactions,C(hour_of_week)[T.165],0.04353296390378659,0.2264171962605148,0.8475316519918066,-0.4002365862473594,0.4873025140549326
transactions,C(hour_of_week)[T.166],0.14484042490731186,0.26249862812532787,0.5811018797010925,-0.3696474322095037,0.6593282820241274
transactions,C(hour_of_week)[T.167],0.013474079323051918,0.25014740030011523,0.9570430737264383,-0.47680581609149786,0.5037539747376016
transactions,log_avg_base_fee,-0.8937968803893376,0.07100881782739946,2.4856197229497343e-36,-1.0329716059158063,-0.7546221548628689
transactions,shock_window,0.27910709780198334,0.2805020799322945,0.3197232112971695,-0.27066687645388926,0.8288810720578559
transactions,recovery_window,-0.13281975172644658,0.20207120200920645,0.5109932837703598,-0.5288720299772091,0.26323252652431584
transactions,eth_abs_return_1h,15.07143181884517,7.995388146512671,0.05942772434747834,-0.5992409907381209,30.74210462842846
transactions,eth_volatility_24h,-63.54632996834832,55.99693385945835,0.25645157169219934,-173.29830357755816,46.20564364086154
transactions,stablecoin_depeg_abs,72.07383720866427,70.54973074425574,0.306968698752895,-66.20109416907515,210.3487685864037
transactions,block_utilisation,-7.929308121941235,4.833707717822306,0.10091798543888483,-17.403201160666253,1.5445849167837835
volume,Intercept,30.58746458027192,13.474634187624579,0.02320738053288717,4.177666867675615,56.99726229286823
volume,C(event_id)[T.E020],-0.26428186767346057,0.2197426862365376,0.22909712187708353,-0.6949696185631598,0.16640588321623856
volume,C(event_id)[T.E047],-0.40266601210055586,0.5369139922269238,0.45327655875768136,-1.454998099660945,0.6496660754598333
volume,C(hour_of_week)[T.1],0.1712200036318099,0.5328716242289236,0.74797118162704,-0.8731891882402416,1.2156291955038614
volume,C(hour_of_week)[T.2],0.22032895774458214,0.32309307462994036,0.4952791096739393,-0.4129218321844128,0.8535797476735771
volume,C(hour_of_week)[T.3],0.8645120825611836,0.45814699848532764,0.059163644214388085,-0.0334395340951853,1.7624636992175526
volume,C(hour_of_week)[T.4],0.8213349553456477,0.5720146405986357,0.15104118072117398,-0.2997931388573014,1.9424630495485968
volume,C(hour_of_week)[T.5],0.5920357983044978,0.5272287994978444,0.2614714445209685,-0.44131366032356645,1.625385256932562
volume,C(hour_of_week)[T.6],0.47301387384356264,0.5608282837997726,0.3989935078576178,-0.6261893639153998,1.5722171116025252
