avg_gas_gwei,block_count,max_gas_gwei,median_gas_gwei,stablecoin_volume_usd,time,transaction_count,transfer_count,log_volume,log_avg_gas,log_max_gas,fee_regime,rolling_gas_threshold,relative_shock,absolute_shock,fee_shock,lagged_threshold_gwei,lagged_median_gwei,shock_ratio,shock_increase_gwei,relative_candidate
121.7094501221311,1640,321.893457437,113.04105558125973,218582000.80998948,2022-01-09 06:00:00,4958,4958,19.202671796419512,4.809819366861401,5.777322415672922,high,,,1,,,,,,False
136.42357207436362,1606,610.946665073,125.78479763511514,282869742.97925454,2022-01-09 12:00:00,4711,4711,19.46049708102685,4.923067923111432,6.416645130141139,high,,,1,,,,,,False
202.2031602475285,1578,574.657740812,183.7720690498844,330348363.2542184,2022-01-09 18:00:00,3936,3936,19.61565830487416,5.314206267982644,6.3555132841099535,high,,,1,,,,,,False
133.6202097491671,1604,311.091371909,127.140118767997,366686801.0711882,2022-01-10 00:00:00,6098,6098,19.72001864131447,4.902457552664603,5.743296003617441,high,,,1,,,,,,False
177.73578120085855,1612,456.941360873,155.73830910426577,775941186.5267019,2022-01-10 06:00:00,6360,6360,20.469587286005627,5.185908632680725,6.126741142888873,high,,,1,,,,,,False
269.8925484794278,1599,569.810580352,259.53329365807133,677844724.8407842,2022-01-10 12:00:00,5712,5712,20.33442880174211,5.601722242176849,6.347057421436498,high,,,1,,,,,,False
224.2316518248519,1607,869.533294765,207.77347118028135,546670294.8760072,2022-01-10 18:00:00,5797,5797,20.119356428889947,5.417129436233257,6.76910600634011,high,,,1,,,,,,False
182.15385690323063,1613,680.456045407,164.6505518148942,543136455.2461513,2022-01-11 00:00:00,8304,8304,20.112871146964974,5.210326547715789,6.524231752221654,high,,,1,,,,,,False
150.9098755066204,1615,274.649764357,148.035062232852,443400509.970052,2022-01-11 06:00:00,8006,8006,19.90998400753656,5.023287420698601,5.619131090172276,high,,,1,,,,,,False
172.5773167311796,1676,674.647059893,155.53290741869537,854286539.325172,2022-01-11 12:00:00,7124,7124,20.56577722278899,5.156623129698066,6.51567083895091,high,,,1,,,,,,False
190.14747728308072,1623,366.255375529,185.16478898566007,588986950.9789363,2022-01-11 18:00:00,4897,4898,20.193914588533364,5.2530452624779365,5.90605745219397,high,,,1,,,,,,False
177.35794694190056,1609,730.141740995,162.28521200267556,772439869.8575829,2022-01-12 00:00:00,5529,5529,20.465064726629148,5.183792468938937,6.594607341083537,high,,,1,,,,,,False
126.94011779446318,1589,197.387743813,126.19497852419946,685765447.9980537,2022-01-12 06:00:00,8771,8771,20.346046216143684,4.85156232472239,5.290223417806521,high,,,1,,,,,,False
163.95968407596683,1628,435.664521374,150.09211504275615,946976230.9937676,2022-01-12 12:00:00,7412,7412,20.668784552623947,5.105701105111426,6.0791652146310495,high,,,1,,,,,,False
229.75109600273944,1631,1248.333413272,199.2408081140142,718097156.9698822,2022-01-12 18:00:00,5956,5956,20.392115435364712,5.441339623112698,7.13036541867526,high,,,1,,,,,,False
169.37152097160262,1603,642.788383635,152.87845728229613,515385553.20799446,2022-01-13 00:00:00,4832,4832,20.060425827477737,5.1379814699790245,6.46737007526452,high,,,1,,,,,,False
131.8880009775016,1567,302.674502476,128.96790358817103,633886587.5533379,2022-01-13 06:00:00,8813,8813,20.26738061399215,4.889506675544606,5.715956412241368,high,,,1,,,,,,False
167.66399291322998,1635,345.60256539,162.69823813243872,892839782.441202,2022-01-13 12:00:00,7966,7966,20.609917708904547,5.127908528200604,5.848178778840958,high,,,1,,,,,,False
163.4274387796381,1633,280.851143577,159.8670613252597,533026102.7614931,2022-01-13 18:00:00,4402,4402,20.09408095609315,5.102469371247941,5.64137907191513,high,,,1,,,,,,False
240.20820857443204,1655,956.475013579,182.50963138197235,597238814.8116736,2022-01-14 00:00:00,4724,4724,20.20782761785283,5.485660496506252,6.864299625235457,high,,,1,,,,,,False
135.6976576645914,1581,433.034052621,131.10180456803135,513559478.1746805,2022-01-14 06:00:00,8187,8187,20.05687641153967,4.917771608722759,6.073122993282771,high,,,1,,,,,,False
169.11824173492042,1608,668.336931777,160.56093924649988,865300690.0259926,2022-01-14 12:00:00,6266,6266,20.578587624173657,5.136493734891864,6.506287568289915,high,,,1,,,,,,False
163.9801948881762,1595,279.324975921,161.71436938065327,681381713.6861106,2022-01-14 18:00:00,4957,4957,20.33963322791196,5.105825435715536,5.635949558450213,high,,,1,,,,,,False
137.3998581729182,1626,343.461220816,132.7041470734642,282663418.4772854,2022-01-15 00:00:00,4842,4842,19.4597674173238,4.930147018420892,5.841981517545778,high,,,1,,,,,,False
109.3317485628026,1550,176.727650163,107.9728468278176,353414855.5410365,2022-01-15 06:00:00,5546,5546,19.68315315584865,4.703491723126667,5.180252323298125,high,,,1,,,,,,False
118.96960249046386,1632,206.890001386,115.54402653389144,358062559.90641946,2022-01-15 12:00:00,5493,5493,19.696218280233023,4.787238398113527,5.33700910032601,high,,,1,,,,,,False
127.45336700939988,1678,217.205541177,123.78388899914658,198623814.2794747,2022-01-15 18:00:00,4410,4410,19.10692321819405,4.855565935819588,5.385437468021529,high,,,1,,,,,,False
115.53796976059986,1552,197.94723681,113.79692927184593,301086975.71393126,2022-01-16 00:00:00,5312,5335,19.522909740154983,4.758217140596988,5.293039647909937,high,,,1,,,,,,False
103.6207860698012,1650,224.971059401,100.22197227218965,310927084.5290871,2022-01-16 06:00:00,6218,6218,19.555068990980452,4.650342251485268,5.420406935324661,high,,,1,,,,,,False
117.12620622535908,1657,346.665035334,100.40261601006615,245264649.7568957,2022-01-16 12:00:00,4433,4433,19.317848392676044,4.771753597193382,5.851239474089631,high,,,1,,,,,,False
160.7799120206681,1645,412.521706821,155.39721915670168,146394749.91828808,2022-01-16 18:00:00,3705,3705,18.801817304465423,5.086236843768841,6.024710008420859,high,,,1,,,,,,False
149.86554377505917,1555,435.612654752,139.5015992100232,383913974.4377806,2022-01-17 00:00:00,4943,4943,19.765929063157813,5.016389001563234,6.079046428469041,high,,,1,,,,,,False
96.59625001509288,1647,181.818764723,93.92039737500076,669928563.4857702,2022-01-17 06:00:00,7302,7302,20.32268164449446,4.580839070704396,5.2084953054092775,high,,,1,,,,,,False
108.7139581908384,1640,197.719778574,106.00223352223016,441082905.6595611,2022-01-17 12:00:00,6869,6872,19.904743412702363,4.697876598848149,5.2918956844832215,high,,,1,,,,,,False
157.72067513414697,1626,374.290963487,148.1343803963973,458506105.4931133,2022-01-17 18:00:00,5938,5938,19.943484167986743,5.067145897144873,5.927701627745577,high,,,1,,,,,,False
111.35888247615848,1628,223.372552504,108.43727379697845,375668268.7266988,2022-01-18 00:00:00,6452,6452,19.744217050567386,4.721698056264176,5.413307851122883,high,,,1,,,,,,False
98.868248252446,1565,329.013867611,91.9281718926686,533695844.5185748,2022-01-18 06:00:00,6199,6199,20.09533665697291,4.6038517998233095,5.799134676641218,high,,,1,,,,,,False
106.85026027200784,1658,237.120114971,102.78970291033654,936784964.9309956,2022-01-18 12:00:00,9270,9270,20.657964321795987,4.6807437861100265,5.472775231113059,high,,,1,,,,,,False
130.56350550270702,1611,347.932729736,122.2879623180352,818105655.8961535,2022-01-18 18:00:00,5119,5119,20.522502051135675,4.879489666623415,5.854879152150695,high,,,1,,,,,,False
102.06782412467184,1609,254.957442588,98.16916098289366,384464064.05031854,2022-01-19 00:00:00,5122,5122,19.76736088363557,4.635387258169731,5.545011190769555,high,,,1,,,,,,False
80.79574582611076,1625,129.060737372,79.57460345498751,693511976.2836671,2022-01-19 06:00:00,7861,7866,20.35727906834676,4.404225235240529,4.868001551900561,high,,,1,,,,,,False
112.9401102440685,1591,270.75715247,106.73822725348415,969745999.5554092,2022-01-19 12:00:00,7377,7386,20.692544740074155,4.735672961614258,5.604908845691751,high,,,1,,,,,,False
167.68097539630463,1648,832.965850792,146.98016483027726,459369024.3674024,2022-01-19 18:00:00,5949,5949,19.945364421843863,5.128009211386567,6.726192455227858,high,,,1,,,,,,False
108.48822704967571,1582,191.494514497,106.74016011588144,570004734.6789175,2022-01-20 00:00:00,6381,6381,20.161155226966983,4.695817027948271,5.260067657202336,high,,,1,,,,,,False
87.43639019052263,1613,227.535597688,84.37484105114203,610477059.28022,2022-01-20 06:00:00,4803,4803,20.22975127551049,4.482283538676387,5.431691986769408,high,,,1,,,,,,False
145.30571752874187,1654,1095.46901374,99.57918103223128,1261751993.237065,2022-01-20 12:00:00,7163,7163,20.95576706371604,4.985698388115086,6.9998503082155965,high,,,1,,,,,,False
185.1941471767494,1640,554.793887846,179.18126310675106,770312302.2644378,2022-01-20 18:00:00,5593,5593,20.462306579238277,5.226789931356187,6.320397520209433,high,,,1,,,,,,False
172.65844348441027,1633,350.214190049,167.38025792624703,754943416.8373188,2022-01-21 00:00:00,8479,8479,20.442153361143085,5.157090401586517,5.861396265412263,high,,,1,,,,,,False
107.24648771456263,1564,185.82216782,105.93938958900736,951935206.3125942,2022-01-21 06:00:00,8647,8648,20.67400753089389,4.684410920301366,5.230157190167123,high,,,1,,,,,,False
148.07702604164274,1587,321.023300523,142.5414293671652,980192642.4152498,2022-01-21 12:00:00,6651,6653,20.703259685224094,5.004463125670751,5.7746239047990855,high,,,1,,,,,,False
255.9960990482592,1609,635.260914956,227.16017735211585,1133354372.139115,2022-01-21 18:00:00,5753,5754,20.84844754426261,5.549060905979473,6.455608722854716,high,,,1,,,,,,False
155.11443621659882,1695,420.533245309,139.52194988738424,1580725097.774416,2022-01-22 00:00:00,14072,14073,21.181149501987157,5.0505893038129,6.043898648136992,high,,,1,,,,,,False
161.85077733843966,1624,501.044925968,146.50051258736752,1932566983.1100516,2022-01-22 06:00:00,9216,9326,21.38211499971909,5.092834305050977,6.218689609647543,high,,,1,,,,,,False
131.5977063596854,1586,282.721560387,126.60859416060624,5060440510.852201,2022-01-22 12:00:00,11223,11246,22.344719374134787,4.88731978016389,5.647993336061466,high,,,1,,,,,,False
149.9726924881048,1651,351.254343558,139.94604115679007,930181273.1265572,2022-01-22 18:00:00,8115,8115,20.650890043533103,5.017098976010958,5.864353481598435,high,,,1,,,,,,False
